Make,Model,Price,Year,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Max Power,Max Torque,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity
8,909,-0.300910934631519,0.4682335298474591,-0.01612467407477237,6,0,68,7,1,2,31,52,49,1,0.3588961098556042,-0.2933904275711815,-0.8593289527081843,-0.3659769349560106,-0.4690885190818551
0,56,1.0118693251489828,1.6577373397868587,-0.9455240440440768,6,0,15,1,5,2,44,145,153,1,1.0979481221739325,0.5930672977163894,-1.1724013223817211,-0.3659769349560106,0.143447284340372
1,946,0.6394464617792623,1.0629854348171588,-0.3874554604590636,2,0,6,2,3,2,47,137,187,2,0.3910288060433576,0.22496197111392355,-0.33754166991895657,-0.3659769349560106,0.6198640203354375
6,409,0.722115243881309,0.4682335298474591,-0.33523025711457183,2,0,40,15,1,2,86,160,223,0,1.396323158203071,0.6907278945701049,1.8390567097161081,2.100623749411996,1.9129951608934725
1,955,2.057216074829363,1.6577373397868587,-0.6277785831614962,6,0,1,2,1,2,50,201,172,0,0.9740077225925978,0.9236108562981956,0.638945959300884,-0.3659769349560106,0.5518044866218568
18,829,-0.45591490107285665,-0.1265183751222407,0.6587051654684101,2,1,32,15,3,2,23,307,109,2,-0.662464590397986,0.502919054466806,1.8539649177958002,2.100623749411996,0.5518044866218568
8,381,-0.0983724184815046,0.765609482332309,-0.5619172833177081,6,0,45,14,3,2,51,83,82,1,0.6572711458847429,0.23998667832218745,-0.9338699931066454,-0.3659769349560106,-0.12879085051395114
8,904,-0.5075828898866358,-0.7212702800919405,0.135581258845788,6,1,15,14,1,2,31,51,55,1,0.19823262891683724,-0.5112486820910083,-0.8593289527081843,-0.3659769349560106,-0.6052075865090166
25,582,-0.2905773368687632,1.6577373397868587,-0.8757916272912812,6,0,27,15,3,2,107,285,284,1,-0.671645360737344,-0.1356310018844104,0.10970457247181016,-0.3659769349560106,-0.809386187649759
30,567,0.06076498706493532,-0.1265183751222407,0.30995589438666205,2,0,40,15,1,2,72,114,180,2,1.0359779223832652,0.46535728644614616,1.5259843400425714,2.100623749411996,0.2115068180539528
19,215,-0.46831521838816365,-0.4238943276070906,0.11462142765377496,6,1,45,15,1,2,16,324,31,1,0.47365573909758063,-0.28587807396704956,-0.7847879123097232,-0.3659769349560106,-0.6052075865090166
8,899,-0.38564643628611694,-0.1265183751222407,-0.5967922104258828,6,0,56,15,1,2,31,51,55,1,0.20970859184103488,-0.5112486820910083,-0.8593289527081843,-0.3659769349560106,-0.6052075865090166
7,234,-0.27404358044835386,0.765609482332309,-0.6316671375340576,6,0,15,4,1,2,26,37,43,1,0.3588961098556042,-0.5488104501116681,-0.7102468719112621,-0.3659769349560106,-0.809386187649759
18,771,-0.4249141077845891,-0.7212702800919405,0.41458067571118645,2,1,40,15,3,2,55,45,141,2,0.33594418400720893,0.36769668959243074,2.8677230672148712,3.3339240915959993,0.5518044866218568
19,804,-0.5179164876493917,-0.7212702800919405,-0.03879337669508599,6,1,15,14,1,2,6,310,22,1,-0.662464590397986,-0.5488104501116681,-0.2630006295204954,-0.3659769349560106,-0.6732671202225975
19,821,-0.37324611897080995,1.6577373397868587,-0.7711668459667568,6,1,30,15,1,2,6,318,16,1,-1.0067434781239153,-0.24831630594638976,-0.4493532305166482,-0.3659769349560106,-1.0135647887905015
29,739,0.20543535574351707,1.3603613873020088,-0.387542647776834,2,1,54,6,1,2,55,89,199,2,0.8523625155961029,1.4795250230039605,2.4726555531030274,2.100623749411996,0.7559830877625991
18,983,-0.2595765435804957,-0.4238943276070906,1.4608284889564305,2,1,6,14,1,2,55,66,162,1,0.6916990346573358,0.9160985026940636,1.4514432996441102,2.100623749411996,1.2323998237576645
19,308,-0.472448657493266,0.4682335298474591,0.5279241888127545,2,1,3,15,4,2,9,289,77,1,-0.662464590397986,-0.24831630594638976,-0.5611647911143399,-0.3659769349560106,-1.0135647887905015
8,519,-0.5179164876493917,-0.1265183751222407,-0.12598069446552299,6,1,14,7,3,2,6,304,22,1,-1.1903588849110776,-0.8117428262562866,-0.5238942709151093,-0.3659769349560106,-0.6052075865090166
32,733,1.0217895790012284,0.4682335298474591,-0.5967922104258828,2,0,15,15,1,2,43,153,199,1,1.5592818317266777,0.8334626130486121,-1.09786028198326,-0.3659769349560106,0.2115068180539528
17,266,1.4454670872742177,1.6577373397868587,-0.9455414815076308,6,0,1,16,5,2,50,178,153,1,-0.9952675151997176,-0.30841513477944543,-1.3140292991387972,-1.5992772771400139,-0.5371480527954359
8,900,-0.36911267986570756,0.4682335298474591,0.3273933579407494,2,1,56,13,1,2,29,57,129,1,0.3588961098556042,-0.2933904275711815,-0.8593289527081843,-0.3659769349560106,-0.4690885190818551
21,719,0.07109858482769116,-1.61339813754649,0.30995589438666205,6,0,45,14,1,2,93,238,260,2,2.2088213332362643,0.9837096851312512,-0.7177009759511083,-1.5992772771400139,1.9129951608934725
7,572,-0.4889824139136753,-0.4238943276070906,-0.21316801223596,6,0,15,15,1,2,7,312,8,1,-0.7542722937915671,-0.5563228037158,-0.34499577395880265,-0.3659769349560106,-0.809386187649759
21,483,2.974839556162082,1.3603613873020088,-0.7886043095208443,2,0,15,1,1,2,40,190,233,0,1.469769320917936,2.9218969149972964,1.3545399471261108,-0.3659769349560106,2.7977690991700226
24,633,1.6066712123732088,-0.4238943276070906,-0.37010518422274663,2,0,15,15,1,2,6,316,89,1,0.19823262891683724,0.014616070198228739,-0.33754166991895657,-0.3659769349560106,-0.12879085051395114
19,814,-0.5282500854121475,-0.4238943276070906,-0.3085858128039263,2,1,73,2,4,2,9,289,77,1,-0.9952675151997176,-0.5488104501116681,-0.4493532305166482,-0.3659769349560106,-0.6732671202225975
19,817,-0.5695844764631709,-1.3160221850616403,-0.4224175748850088,6,1,54,2,1,2,6,310,22,1,-0.9952675151997176,-0.5488104501116681,-0.4493532305166482,-0.3659769349560106,-0.6732671202225975
16,533,0.07729833014143415,1.3603613873020088,-0.649104601088145,6,0,15,15,1,2,20,74,124,1,0.8523625155961029,0.502919054466806,1.2650906986479575,-0.3659769349560106,0.5518044866218568
32,967,0.10209937811595868,-0.1265183751222407,0.4320181392652738,2,0,1,15,1,2,61,173,215,0,0.8271153971628681,0.9236108562981956,0.9147478087751902,-0.3659769349560106,1.2323998237576645
1,953,1.486801478325241,0.765609482332309,-0.6824624688671143,2,0,45,2,1,1,47,151,199,0,0.8569529007657819,0.848487320256876,0.6538541673805763,-0.3659769349560106,1.0282212226169223
18,763,-0.3112445323942749,0.4682335298474591,-0.2306054757900474,2,1,54,2,1,2,68,292,88,2,0.3956191912130367,0.3902337504048266,2.5322883854217966,3.3339240915959993,0.5518044866218568
32,969,2.809501991957988,1.3603613873020088,-0.3788239159997903,2,0,1,15,1,2,43,181,227,0,1.5363299058782824,1.8025562279816345,1.3843563632854952,2.100623749411996,1.3004593574712453
0,61,0.11243297587871451,-0.4238943276070906,0.11814379529170062,2,0,15,15,3,2,42,150,199,1,1.4904260541814918,0.7959008450279523,-1.0084110335051066,-0.3659769349560106,1.5726974923255685
21,482,1.0321231767639842,0.17085757736260918,0.5366429205897982,2,0,40,1,1,2,52,164,233,0,1.2287740995097856,2.801699257331185,1.5334384440824174,-0.3659769349560106,2.7977690991700226
21,157,0.7427824394068206,0.765609482332309,0.013519013967176212,2,0,56,1,3,2,40,154,197,2,0.9235134857261282,0.31511021436350706,-1.105314386023106,-0.3659769349560106,0.9601616889033414
25,591,-0.5489172809376592,0.17085757736260918,-0.1608556215736978,6,1,8,7,5,2,107,266,279,1,-1.387745447207277,-1.420243468190975,-0.836966640588646,-0.3659769349560106,-1.6261005922127285
21,474,0.050431389302179476,-0.1265183751222407,0.06583140462943841,2,0,39,15,1,2,52,62,149,1,0.32217302849817175,0.27003609273871526,-0.7177009759511083,-0.3659769349560106,-0.12879085051395114
18,847,0.002896839593502619,1.3603613873020088,-0.8688166418696462,6,0,45,1,1,2,49,82,154,0,-0.6854165162463812,0.3902337504048266,1.891235437995031,-1.5992772771400139,0.3476258854811144
19,187,-0.5489172809376592,-0.7212702800919405,-0.33523025711457183,6,0,15,13,1,2,106,267,276,1,-1.5690656614095997,-1.262484042504204,-0.22573010932126486,-0.3659769349560106,-1.149683856217663
19,80,-0.5861182328835802,-0.1265183751222407,-0.5558839209279938,6,1,54,15,1,2,101,242,258,1,-2.039580141301703,-2.0888429389587193,-0.8593289527081843,-0.3659769349560106,-1.149683856217663
18,840,0.06076498706493532,1.3603613873020088,-0.5395973299684761,6,1,5,13,3,2,49,82,145,0,-0.6854165162463812,0.3902337504048266,2.457747345023335,0.8673234072279927,0.3476258854811144
19,428,-0.44723467895214175,-1.0186462325767904,0.30995589438666205,2,1,45,2,1,2,9,316,89,1,-0.04276259249131326,-0.5488104501116681,0.7060328956594991,2.100623749411996,-0.4690885190818551
22,629,-0.09423897937640227,-0.1265183751222407,0.48433052992753606,2,0,45,7,1,2,62,118,176,2,0.944170218989684,0.3526719823841668,1.8614190218356463,2.100623749411996,1.2323998237576645
30,464,0.04009779153942364,-0.4238943276070906,0.5540803841438856,2,0,40,15,3,2,78,106,181,2,0.9671221448380792,0.5404808224874658,1.9359600622341075,2.100623749411996,1.9129951608934725
8,507,-0.5389970270854135,0.4682335298474591,-0.2829178664523096,6,1,36,14,1,2,6,304,22,1,-1.1903588849110776,-0.8117428262562866,-0.5238942709151093,-0.3659769349560106,-0.6052075865090166
8,286,-0.3360451670248889,-0.4238943276070906,1.466303852512414,2,1,27,15,1,2,29,57,131,1,-0.03128662956711562,0.08973960623954831,0.29605717346796295,-0.3659769349560106,0.5518044866218568
8,907,-0.1562405659529373,1.3603613873020088,-0.7729105923221655,6,0,45,2,1,2,31,51,55,1,0.19823262891683724,-0.5112486820910083,-0.8593289527081843,-0.3659769349560106,-0.6052075865090166
21,149,1.486801478325241,1.6577373397868587,-0.7275731870815383,2,0,27,15,5,2,53,110,206,2,0.7169461530905706,0.014616070198228739,-1.0680438658238756,-0.3659769349560106,0.9601616889033414
21,348,1.2697959253073685,0.4682335298474591,-0.047006422029061155,2,0,6,15,1,2,40,154,197,2,1.7888010902106304,0.6907278945701049,-0.7177009759511083,-0.3659769349560106,1.9129951608934725
18,678,-0.6009986136619486,-1.0186462325767904,0.10070633173761322,2,1,36,13,1,2,23,1,112,2,-0.6854165162463812,0.6156043585287854,2.1595831834294907,2.100623749411996,0.2115068180539528
19,186,-0.4931162663626882,0.765609482332309,-0.1085432309114356,6,1,27,15,1,2,106,267,276,1,-1.3510223658498446,-1.262484042504204,-0.22573010932126486,-0.3659769349560106,-1.149683856217663
11,255,-0.1045725771391581,0.4682335298474591,0.6238302383602352,2,1,25,1,1,2,41,112,175,0,0.2556124435378255,0.3752090431965627,0.37059821386642405,-0.3659769349560106,0.5518044866218568
19,722,-0.4393811446524473,0.17085757736260918,0.1530187223998754,2,1,15,7,1,2,33,38,158,1,0.03756914797807023,-0.022945697822431048,-0.002106988125881519,-0.3659769349560106,-0.26490991794111274
19,183,-0.580331418136437,0.17085757736260918,0.20222724454951008,2,1,39,14,1,2,100,239,28,1,-1.5690656614095997,-1.262484042504204,-0.22573010932126486,-0.3659769349560106,-1.149683856217663
19,926,-0.6233191848295012,-2.20815004251619,0.833079801009284,5,1,49,15,1,2,1,254,269,1,-1.752681068196762,-2.201528243020699,0.5196802946633463,-0.3659769349560106,-1.149683856217663
21,711,-0.08597210116619759,-1.61339813754649,0.3116996407420708,2,0,45,13,3,2,79,183,230,2,2.162917481539474,2.643939831644414,-0.8295125365487999,-0.3659769349560106,2.5935904980292803
24,178,5.454903019223483,1.3603613873020088,-0.8141676310911363,6,0,45,2,5,2,81,226,217,0,1.455998165408899,1.6147473878783356,0.7880280400978064,-0.3659769349560106,1.5726974923255685
30,438,-0.559250878700415,-1.0186462325767904,-0.3526677206686592,6,1,56,1,1,2,6,302,2,1,-1.1674069590626823,-0.5488104501116681,-0.5984353113135704,-0.3659769349560106,-0.4690885190818551
30,548,-0.11655955054395488,0.17085757736260918,0.3622682850489242,2,1,73,15,3,2,60,78,167,2,1.0359779223832652,0.46535728644614616,1.5259843400425714,2.100623749411996,0.2115068180539528
7,574,-0.4579816206254078,0.17085757736260918,0.7807674103470219,6,0,51,4,1,2,8,318,8,1,-0.7542722937915671,-0.5563228037158,-0.34499577395880265,-0.3659769349560106,-0.809386187649759
19,802,-0.5588375347899048,-1.0186462325767904,-0.21316801223596,2,1,54,15,1,2,9,289,77,1,-0.662464590397986,-0.5488104501116681,-0.2630006295204954,-0.3659769349560106,-0.6732671202225975
19,735,-0.5695844764631709,-1.3160221850616403,1.1120792178746826,6,1,56,15,1,2,30,4,44,1,0.47365573909758063,-0.24831630594638976,-0.22573010932126486,-0.3659769349560106,-0.12879085051395114
18,997,-0.300910934631519,0.17085757736260918,0.41458067571118645,2,1,45,14,1,2,55,70,163,0,0.6916990346573358,0.9160985026940636,1.4514432996441102,2.100623749411996,1.2323998237576645
19,206,-0.36291252120805406,0.765609482332309,-0.1782930851277852,6,1,15,15,1,2,22,9,35,1,0.47365573909758063,-0.28587807396704956,-0.7847879123097232,-0.3659769349560106,-0.6052075865090166
29,538,-0.26991014134325153,0.17085757736260918,0.6021554711625046,2,1,28,2,3,2,55,89,198,2,1.15762312937976,1.013759099547779,1.4961679238831869,0.8673234072279927,0.5518044866218568
0,655,0.11036625632616334,0.17085757736260918,0.5366429205897982,2,0,11,2,3,2,42,81,164,1,0.23266051768943016,0.47286964005027815,0.1320668845913485,-0.3659769349560106,0.8240426214761799
1,0,0.9907887857129608,1.0629854348171588,-0.7339204238152262,2,0,27,2,1,1,47,144,199,1,0.5562826721518037,0.23998667832218745,-1.2693046748997205,-0.3659769349560106,-0.12879085051395114
19,86,-0.5447838418325569,0.765609482332309,-0.9071790616886386,6,1,45,15,1,2,6,316,89,1,0.19823262891683724,0.014616070198228739,-0.33754166991895657,-0.3659769349560106,-0.12879085051395114
0,54,-0.0735717838508906,-0.4238943276070906,-0.0911057673573482,2,0,44,14,1,2,42,122,187,1,0.9579413744987212,0.43530787202961835,-1.2171259466207978,-0.3659769349560106,0.7559830877625991
21,33,1.0114559812384725,1.3603613873020088,-0.8409167001831064,6,0,15,15,1,2,11,96,125,1,0.6090721016031129,0.20993726390565962,-1.0754979698637215,-0.3659769349560106,-0.6052075865090166
19,918,-0.40424691225907744,0.17085757736260918,0.1704561859539628,2,1,36,5,1,2,9,316,89,1,-0.662464590397986,0.16486314228086787,0.37059821386642405,-0.3659769349560106,-0.26490991794111274
30,268,-0.5633843178055173,-1.61339813754649,0.9551420458878959,6,1,45,15,3,2,34,61,65,1,0.5884153683395571,-0.06050746584309084,-0.8220584325089538,-0.3659769349560106,0.2115068180539528
19,129,-0.43524770554734493,0.4682335298474591,-0.387542647776834,6,1,15,2,1,2,6,306,24,1,-0.662464590397986,-0.17319276990507018,-0.6729763517120315,-0.3659769349560106,-1.0135647887905015
19,813,-0.46831521838816365,0.765609482332309,-0.7188544553044947,6,1,15,14,1,2,6,306,24,1,-0.9952675151997176,-0.5488104501116681,-0.4493532305166482,-0.3659769349560106,-0.6732671202225975
30,552,-0.6377862216973594,-2.50552599500104,0.6238302383602352,2,1,73,15,2,2,65,5,93,1,0.62284325711215,0.014616070198228739,1.2278201784487268,3.3339240915959993,0.2115068180539528
18,767,-0.19964167655651183,1.0629854348171588,-0.33523025711457183,2,1,54,15,1,2,55,45,139,2,0.3956191912130367,0.3902337504048266,3.0168051480117937,2.100623749411996,0.5518044866218568
18,990,-0.37324611897080995,0.17085757736260918,1.007454436550158,2,1,46,14,1,2,49,66,155,1,0.6916990346573358,0.9160985026940636,1.4514432996441102,2.100623749411996,1.2323998237576645
19,134,-0.4311142664422426,0.17085757736260918,-0.2480429393441348,6,0,56,2,1,2,6,306,24,1,-0.662464590397986,-0.17319276990507018,-0.6729763517120315,-0.3659769349560106,-1.0135647887905015
7,925,-0.4662484988356125,0.17085757736260918,-0.011242184279627898,6,1,36,5,1,2,8,318,8,1,-0.6532838200586278,-0.2558286595505217,0.07988815631242571,-0.3659769349560106,-0.809386187649759
18,679,-0.6047187088565407,-1.0186462325767904,-0.047512108472129694,2,1,36,8,3,2,23,1,112,2,-0.6854165162463812,0.6156043585287854,2.1595831834294907,2.100623749411996,0.2115068180539528
7,236,-0.3112445323942749,0.765609482332309,-0.5619172833177081,6,1,51,15,1,2,26,42,43,1,0.3588961098556042,-0.5488104501116681,-0.7102468719112621,-0.3659769349560106,-0.809386187649759
25,594,-0.5307301488752089,0.17085757736260918,-0.5322735952757595,6,1,47,3,1,2,102,246,263,1,-1.387745447207277,-1.420243468190975,-0.836966640588646,-0.3659769349560106,-1.6261005922127285
19,805,-0.3939133144963216,0.17085757736260918,-0.10734004592620357,6,0,27,15,1,2,6,306,24,1,-0.662464590397986,-0.5488104501116681,-0.2630006295204954,-0.3659769349560106,-0.6732671202225975
0,53,0.7014480483557973,0.765609482332309,-0.1085432309114356,2,0,10,15,1,2,42,145,199,1,1.0153211891197094,0.5555055296957296,-1.2171259466207978,-0.3659769349560106,0.143447284340372
27,626,-0.22444231118712585,-0.4238943276070906,-0.10887454271896325,2,0,45,1,1,2,42,72,158,1,0.8615432859354609,0.34515962878003487,-0.8518748486683383,-0.3659769349560106,-0.12879085051395114
8,70,0.019430596013911963,1.3603613873020088,-0.4921674291013584,2,1,76,15,1,2,23,28,123,1,0.4966076649459759,0.16486314228086787,0.631491855261038,2.100623749411996,-0.12879085051395114
12,783,-0.052904588325378914,1.0629854348171588,0.1530187223998754,2,0,1,15,1,2,23,28,123,1,0.07199703675066317,0.23998667832218745,0.4078687340656546,-0.3659769349560106,-0.12879085051395114
30,461,0.4579884850652698,0.765609482332309,0.3012371626096183,2,0,15,15,3,2,72,115,219,2,1.1736894774736368,0.6531661265494451,1.8241485016364158,2.100623749411996,1.9129951608934725
8,504,-0.5075828898866358,-0.1265183751222407,-0.6555564626031574,6,1,45,8,1,2,6,304,22,1,-1.1903588849110776,-0.8117428262562866,-0.5238942709151093,-0.3659769349560106,-0.6052075865090166
0,61,1.0945381072510294,0.4682335298474591,-0.3177927935604844,2,0,56,15,1,2,42,150,199,1,1.4904260541814918,0.7959008450279523,-1.0084110335051066,-0.3659769349560106,1.5726974923255685
7,244,-0.35257892344529823,0.17085757736260918,-0.1215341412592307,6,1,1,7,1,2,26,37,43,1,0.3588961098556042,-0.5488104501116681,-0.7102468719112621,-0.3659769349560106,-0.809386187649759
18,991,-0.25130966537029104,0.4682335298474591,-0.0736683038032608,2,1,76,8,1,2,55,86,182,1,0.6916990346573358,0.9160985026940636,1.4514432996441102,2.100623749411996,1.2323998237576645
1,20,2.4788268635498016,1.3603613873020088,-0.6194086006555342,2,0,11,15,1,2,80,208,255,2,1.5592818317266777,0.7508267234031606,-0.9189617850269532,-0.3659769349560106,0.9601616889033414
0,64,1.6934734335803578,1.3603613873020088,-0.8071752082059473,6,0,67,4,5,2,44,191,185,1,1.504197209690529,0.8860490882775358,-0.9935028254254143,-0.3659769349560106,1.436578424898407
8,296,0.09176578035320283,1.6577373397868587,-0.7824140099591432,6,0,45,15,1,2,26,29,41,1,0.03756914797807023,0.16486314228086787,0.3333276936671935,-0.3659769349560106,-0.12879085051395114
25,592,-0.5778513546733756,0.4682335298474591,-0.33871774982538927,6,1,31,13,1,2,102,246,263,1,-1.387745447207277,-1.420243468190975,-0.836966640588646,-0.3659769349560106,-1.6261005922127285
23,835,-0.5447838418325569,-1.0186462325767904,0.30995589438666205,2,1,14,7,3,2,21,307,90,1,0.10872011810809562,0.40525845761309054,0.6016754391016536,-0.3659769349560106,-0.12879085051395114
27,694,-0.49724929212387997,-1.3160221850616403,0.5591023736474628,2,1,27,1,1,2,33,6,123,1,0.2349557102742697,-0.5187610356951402,-0.9264158890667994,-0.3659769349560106,0.2115068180539528
7,576,-0.43318098599479377,0.17085757736260918,-0.5269900438188709,6,1,6,4,1,2,8,318,8,1,-0.7542722937915671,-0.5563228037158,-0.34499577395880265,-0.3659769349560106,-0.809386187649759
29,620,-0.32157813015703074,0.17085757736260918,-0.4572925019931836,2,1,6,13,1,2,26,18,129,1,-0.6647597829828255,0.322622567967639,0.12461278055150238,-0.3659769349560106,-0.5371480527954359
8,391,-0.4187139491269356,0.17085757736260918,0.1878936495080502,2,1,1,15,1,2,18,316,102,1,-0.6854165162463812,-0.2558286595505217,-0.635705831512801,-0.3659769349560106,-0.4690885190818551
18,987,-0.08390538161364643,0.765609482332309,0.3622682850489242,2,1,38,15,1,2,55,86,182,1,0.6916990346573358,0.9160985026940636,1.4514432996441102,2.100623749411996,1.2323998237576645
19,428,-0.4455813033101008,-0.4238943276070906,-0.1608556215736978,2,1,24,7,3,2,9,316,89,1,-0.04276259249131326,-0.5488104501116681,0.7060328956594991,2.100623749411996,-0.4690885190818551
8,895,-0.35464605634175994,0.4682335298474591,0.2925184308325746,2,1,24,15,3,2,29,57,130,1,0.20970859184103488,-0.5112486820910083,-0.8593289527081843,-0.3659769349560106,-0.6052075865090166
7,123,-0.3959800340488728,0.4682335298474591,-0.003918449586911189,6,0,36,14,1,2,26,37,43,1,0.3887336134585181,-0.24831630594638976,0.564404918902423,2.100623749411996,-0.6732671202225975
18,828,-0.43524770554734493,-0.4238943276070906,-0.07757429563937637,2,0,45,15,1,2,23,307,109,2,-0.662464590397986,0.502919054466806,1.8539649177958002,2.100623749411996,0.5518044866218568
19,914,-0.4393811446524473,0.17085757736260918,0.11814379529170062,2,1,32,8,1,2,9,316,89,1,-0.662464590397986,0.16486314228086787,0.37059821386642405,-0.3659769349560106,-0.26490991794111274
32,871,0.14343376916698203,0.17085757736260918,0.2402060401703124,2,0,45,15,3,1,44,81,173,1,0.19823262891683724,0.11227666705194418,-0.9860487213855682,-0.3659769349560106,0.5518044866218568
19,187,-0.5406504027274546,-0.7212702800919405,-0.11056597668370974,6,0,56,13,1,2,106,267,276,1,-1.5690656614095997,-1.262484042504204,-0.22573010932126486,-0.3659769349560106,-1.149683856217663
27,624,-0.12937321176977212,0.17085757736260918,0.030956477521263612,6,0,50,15,1,2,37,124,121,1,0.8867904043686958,0.34515962878003487,-0.8518748486683383,-0.3659769349560106,-0.12879085051395114
7,224,-0.5530507200427616,-1.9107740900313401,0.07322488917637147,6,1,27,5,1,2,26,43,46,1,0.31299225815881365,-0.5488104501116681,-0.8220584325089538,-0.3659769349560106,-0.6732671202225975
8,1006,-0.5175031437388814,0.17085757736260918,0.013519013967176212,2,1,1,15,1,2,3,284,73,1,-0.662464590397986,-0.8117428262562866,-0.5238942709151093,-0.3659769349560106,-0.6052075865090166
19,1017,-0.6501865390126664,-6.074037424819238,0.7982048739011093,8,1,12,15,3,2,6,316,89,1,0.19823262891683724,0.014616070198228739,-0.33754166991895657,-0.3659769349560106,-0.12879085051395114
30,567,0.18476816021800538,0.17085757736260918,-0.1608556215736978,2,0,45,7,1,2,72,114,180,2,1.0359779223832652,0.46535728644614616,1.5259843400425714,2.100623749411996,0.2115068180539528
19,703,-0.6233191848295012,-1.61339813754649,0.3622682850489242,2,1,32,15,1,2,9,295,79,1,-1.305118514153054,-0.6614957541736474,0.22151613306950182,-0.3659769349560106,-0.6052075865090166
27,690,-0.34017860612999123,0.4682335298474591,-0.12598069446552299,6,1,12,15,1,2,33,11,52,1,0.2349557102742697,-0.5187610356951402,-0.9264158890667994,-0.3659769349560106,0.2115068180539528
8,907,-0.21617543297692116,0.765609482332309,-0.2829178664523096,6,0,6,15,1,2,31,51,55,1,0.19823262891683724,-0.5112486820910083,-0.8593289527081843,-0.3659769349560106,-0.6052075865090166
19,76,-0.5861182328835802,-0.1265183751222407,-0.649104601088145,6,1,39,15,1,2,101,242,258,1,-2.039580141301703,-2.0888429389587193,-0.8593289527081843,-0.3659769349560106,-1.149683856217663
1,958,2.602416279448451,1.0629854348171588,-0.5967922104258828,2,0,36,7,1,2,80,206,246,0,1.3825520026940339,1.2766914756923975,1.2799989067276496,2.100623749411996,-0.12879085051395114
8,894,-0.32157813015703074,0.4682335298474591,15.184112306023215,2,1,33,15,1,2,29,57,130,1,0.20970859184103488,-0.5112486820910083,-0.8593289527081843,-0.3659769349560106,-0.6052075865090166
6,117,-0.4249141077845891,0.765609482332309,-0.33523025711457183,2,1,7,15,1,2,27,332,99,1,-0.662464590397986,-0.48119926767448046,-0.48662375071587877,-0.3659769349560106,-0.809386187649759
17,265,0.32943852889658715,-0.4238943276070906,-0.34738416921177073,2,0,6,16,3,2,25,30,133,1,-0.6923020940008998,-0.30841513477944543,-1.2320341547004898,-0.3659769349560106,-0.5371480527954359
0,61,0.8151176237461115,0.765609482332309,-0.3526677206686592,2,0,21,1,1,2,42,150,199,1,1.4904260541814918,0.7959008450279523,-1.0084110335051066,-0.3659769349560106,1.5726974923255685
8,73,0.28810413784556377,1.6577373397868587,-0.8060417730749316,2,0,27,15,1,2,23,28,123,1,0.4966076649459759,0.16486314228086787,0.631491855261038,2.100623749411996,-0.12879085051395114
12,779,-0.16657416371569314,1.0629854348171588,-0.47472996554727104,2,1,29,14,1,2,23,28,123,1,0.07199703675066317,0.23998667832218745,0.4078687340656546,-0.3659769349560106,-0.12879085051395114
8,516,-0.36291252120805406,1.3603613873020088,-0.830454222050654,6,0,27,2,1,2,6,305,22,1,-1.0985511815174964,-0.6614957541736474,-0.5238942709151093,-0.3659769349560106,-1.0135647887905015
30,558,-0.3323250718302968,-0.4238943276070906,1.2341414627532943,2,1,45,14,4,2,65,3,86,2,0.6916990346573358,-0.022945697822431048,1.2650906986479575,3.3339240915959993,0.2115068180539528
19,79,-0.5344506574137116,1.3603613873020088,-0.7114609707575615,6,1,60,14,1,2,101,242,258,1,-1.9248205120597266,-1.9010340988554204,-0.8593289527081843,-0.3659769349560106,-1.149683856217663
19,77,-0.5844648572415393,-0.4238943276070906,0.41458067571118645,0,1,45,15,1,2,101,242,258,1,-2.039580141301703,-2.0888429389587193,-0.8593289527081843,-0.3659769349560106,-1.149683856217663
19,82,-0.5881849524361313,-1.61339813754649,0.26245624366532794,6,1,27,5,1,2,106,268,276,1,-1.5231618097128092,-2.201528243020699,-0.971140513305876,-0.3659769349560106,-1.149683856217663
8,908,-0.36828640538859764,0.17085757736260918,-0.40498011133092143,2,1,36,15,1,2,29,57,129,1,0.3588961098556042,-0.2933904275711815,-0.8593289527081843,-0.3659769349560106,-0.4690885190818551
1,22,1.5281358693762646,0.17085757736260918,-0.37010518422274663,2,0,6,15,3,2,80,208,255,2,1.4973116319360105,0.7508267234031606,-0.8295125365487999,-1.5992772771400139,1.776876093466311
19,930,-0.6129855870667454,-1.3160221850616403,-0.003918449586911189,6,1,0,4,1,2,106,278,278,1,-1.709072409084811,-2.201528243020699,0.8178444562571907,-0.3659769349560106,-1.149683856217663
31,645,-0.4455813033101008,-0.7212702800919405,-0.003918449586911189,2,1,6,7,1,2,27,317,109,1,-0.7175492124341346,-0.6464710469653835,-0.9040535769472611,-0.3659769349560106,-0.4690885190818551
19,917,-0.40424691225907744,0.17085757736260918,0.3622682850489242,2,1,3,15,1,2,9,316,89,1,-0.662464590397986,0.16486314228086787,0.37059821386642405,-0.3659769349560106,-0.26490991794111274
1,951,1.030056457211433,0.17085757736260918,0.1643705111735863,2,0,6,15,1,2,47,151,199,0,0.8569529007657819,0.848487320256876,0.6538541673805763,-0.3659769349560106,1.0282212226169223
0,658,-0.1045725771391581,-0.7212702800919405,0.3063986518216282,2,0,6,2,4,2,42,117,187,0,0.23266051768943016,0.47286964005027815,0.1320668845913485,-0.3659769349560106,0.8240426214761799
23,833,-0.5282500854121475,-0.7212702800919405,0.34483082149483685,2,1,24,14,3,2,21,307,90,1,0.10872011810809562,0.40525845761309054,0.6016754391016536,-0.3659769349560106,-0.12879085051395114
